"papel","descricao_papel","cotacao","PSL","PSVP","PSR","div_yield","PSA","PSCG","PSEBIT","PSACL","EV_EBIT","EV_EBITDA","margem_EBIT","margem_liq","liq_corrente","ROIC","ROE","liq_2meses","PL","div_bruta_PL","taxa_cresc_RL_5anos"
"LUPA3","LUPATECH",1.34,0.97,0.47,0.472,0,0.123,3.73,-4.78,-0.26,-17.05,-32.73,-0.0987,0.4848,1.14,-0.0272,0.4827,313950,120155000,1.29,0.0957
"TSPP4","VIVO PARTICIPAÇÕES",9.05,1.24,0.37,0.188,0,0.162,-4.02,0.85,-0.65,1.3,1.3,0.2201,0.152,0.89,0.2392,0.2988,0,9816290000,0.35,0.1306
"BNBR4","BANCO DO NORDESTE",27.01,1.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1578,0,13559400000,0,0.1755
"EBEN4","BANDEIRANTE",17.51,1.26,0.47,0.11,0,0.087,-0.72,0.53,-0.16,3.26,2.79,0.2057,0.0871,0.68,0.1876,0.3745,0,1452520000,2.7,0.0702
"APTI4","ALIPERTI",3500,1.28,0.25,1.762,0,0.134,0.34,-86.93,-3.46,-80.41,66.72,-0.0203,1.3783,10.73,-0.0018,0.197,0,264031000,0.22,0.1795
"HBTS5","CIA HABITASUL",30.9,1.57,0.42,0.867,0.0984,0.18,2.66,1.67,-0.41,3.03,3,0.5195,0.5525,2.09,0.1096,0.2669,10063.2,673759000,0.38,0.1942
"GFSA3","GAFISA",1.52,1.6,0.09,0.197,0,0.035,0.14,-0.72,1.53,-6.79,-7.11,-0.2742,0.1228,1.66,-0.0515,0.0564,8505670,1949460000,0.89,0.164
"TSPP3","VIVO PARTICIPAÇÕES",12.6,1.72,0.51,0.262,0,0.225,-5.59,1.19,-0.91,1.63,1.63,0.2201,0.152,0.89,0.2392,0.2988,0,9816290000,0.35,0.1306
"PLIM4","NET SERVIÇOS DE COMUNICAÇÃO S.A.",0.59,1.89,0.03,0.02,0,0.016,-0.51,0.17,-0.05,1.5,0.65,0.1193,0.0155,0.8,0.1095,0.0172,0,6812390000,0.28,0.6663
"SJOS3","SÃO JOSÉ",1.19,1.89,-0.09,17.654,0,5.171,-0.09,-20.57,-0.09,-52.02,-52.02,-0.8582,9.3187,0.02,0.019,-0.0464,0,-182729000,-0.14,-0.1535
"CPFG4","CPFL GERAÇÂO DE ENERGIA S/A",12.26,1.93,0.63,0.447,0,0.147,-2.28,0.74,-0.36,0.88,0.76,0.6028,0.3771,0.69,0.2168,0.3287,0,3519380000,0.43,0.1236
"TXRX3","RENAUX",9.47,1.95,-0.12,0.342,0,0.225,-0.26,-4.96,-0.09,-42.23,-63.52,-0.069,0.1756,0.31,-0.0483,-0.0632,68.9,-327457000,-0.93,-0.0886
"CPFG3","CPFL GERAÇÂO DE ENERGIA S/A",12.65,1.99,0.65,0.461,0,0.151,-2.35,0.77,-0.37,0.91,0.78,0.6028,0.3771,0.69,0.2168,0.3287,0,3519380000,0.43,0.1236
"SUZA4","SUZANO HOLDING S.A.",13.9,2,0.19,0.055,0,0.016,0.12,0.18,-0.03,5.56,3.42,0.3013,0.096,2.17,0.1005,0.0973,0,12353400000,7.1,0.1318
"CTKA3","KARSTEN",21.89,2.01,-2.4,0.194,0,0.209,0.69,2.07,-0.55,8.13,6.32,0.0939,0.0966,1.74,0.1301,-1.1938,2397.02,-56602000,-8,0.1659
"CTKA4","KARSTEN",22,2.02,-2.41,0.195,0,0.21,0.7,2.08,-0.55,8.14,6.33,0.0939,0.0966,1.74,0.1301,-1.1938,12480.4,-56602000,-8,0.1659
"TBLE6","	ENGIE BRASIL",10.65,2.09,0.8,0.815,0,0.18,56.58,1.61,-0.3,5.11,4.3,0.5063,0.3904,1.02,0.1255,0.3851,0,10797400000,2.13,-0.0305
"AHEB6","PARQUE ANHEMBI",35.5,2.12,1.89,0.424,0,0.588,1.5,1.95,-6.67,1.51,1.44,0.2172,0.2002,2.89,0.3805,0.8931,0,160224000,0.03,0.6372
"MNDL4","MUNDIAL S/A",0.38,2.17,0.02,0.004,0,0.003,-0.03,0.03,-0.01,4.33,3.79,0.117,0.0019,0.79,0.0829,0.0111,0,156921000,3,0.1618
"CLSC5","CELESC",39.01,2.23,0.44,0.144,0,0.112,1.49,1.32,-0.26,3.95,3.05,0.1092,0.0646,1.31,0.1022,0.1994,0,3382980000,1.28,0.0409
"ESCE3","ESCELSA",172,2.26,0.5,0.187,0,0.114,-1,0.96,-0.25,3.82,3.2,0.1959,0.0829,0.74,0.1491,0.2219,0,2015860000,2.12,0.0855
"AHEB3","PARQUE ANHEMBI",38,2.27,2.03,0.454,0,0.629,1.6,2.09,-7.14,1.65,1.58,0.2172,0.2002,2.89,0.3805,0.8931,2709.52,160224000,0.03,0.6372
"TBLE5","	ENGIE BRASIL",12,2.35,0.91,0.919,0,0.203,63.75,1.81,-0.34,5.32,4.47,0.5063,0.3904,1.02,0.1255,0.3851,0,10797400000,2.13,-0.0305
"CYRE4","CYRELA BRAZIL REALTY",8.5,2.43,0.38,0.474,0,0.174,0.43,2.76,2.48,4.73,4.49,0.1718,0.2137,3.45,0.0757,0.1565,0,8944690000,0.61,0.1541
"AHEB5","PARQUE ANHEMBI",41,2.45,2.19,0.49,0,0.679,1.73,2.26,-7.7,1.81,1.73,0.2172,0.2002,2.89,0.3805,0.8931,390.48,160224000,0.03,0.6372
"CTPC4","CTM CITRUS SA",6.5,2.48,0.03,0,0,0.003,0,-0.55,0,-2.44,-2.44,0,0,0,0,0.0141,0,2411000,0,-0.061
"FIGE3","INVESTIMENTOS BEMGE",12.03,2.51,0.17,0,0.0038,0,0,0,0,0,0,0,0,0,0,0.0671,0,168814000,0,0.1977
"SYNE3","SYN PROP TEC",8.27,2.57,0.8,0.905,0.3486,0.333,1.18,2.43,-9.15,2.75,2.37,0.3724,0.4492,11.34,0.1674,0.3125,4655050,1573570000,0.54,0.2171
"BRML3","BR MALLS PARTICIPAÇÔES S/A",8.26,2.6,0.51,4.337,0,0.302,3,6.65,-1.26,7.77,7.11,0.6523,1.6873,2.51,0.0536,0.1975,0,13197500000,0.34,0.1254
"VBBR3","VIBRA",21.5,2.63,1.18,0.14,0.0804,0.506,1.64,4.74,-9.11,6.61,5.95,0.0296,0.0533,2.5,0.1358,0.4482,175144000,20424000000,0.84,0.2031
"MTBR3","WHIRLPOOL S.A.",0.99,2.64,0.6,0.119,0,0.154,3.14,1.6,-4.38,-0.24,-0.2,0.0744,0.0451,1.07,0.3344,0.2252,0,2499280000,0.37,0.0671
"MTBR4","WHIRLPOOL S.A.",1.05,2.8,0.63,0.126,0,0.163,3.33,1.69,-4.65,-0.14,-0.12,0.0744,0.0451,1.07,0.3344,0.2252,0,2499280000,0.37,0.0671
"ETER3","ETERNIT",5.25,2.86,0.41,0.28,0.0825,0.248,1.11,6.23,5.67,8.27,4.65,0.045,0.0981,2.05,0.0424,0.143,1009700,794181000,0.16,0.1603
"MARI3","Marisa",2.93,3.04,0.76,0.346,0,0.384,0.95,4.99,1.65,4.89,4.89,0.0694,0.1137,2.23,0.1067,0.2513,0,706711000,0.32,0.1189
"POSI3","POSITIVO TEC",5.61,3.06,0.48,0.187,0.0746,0.187,0.47,2.26,2.56,4.46,3.83,0.0827,0.0619,2.38,0.1088,0.1575,8357520,1651110000,0.72,0.1936
"BGIP4","BANESE",24.5,3.09,0.6,0,0.0944,0,0,0,0,0,0,0,0,0,0,0.1929,16221.6,764112000,0,0.0284
"VALE5","VALE",33.36,3.14,0.73,0.717,0,0.313,-20.24,1.9,-0.79,2.56,2.13,0.3769,0.2287,0.91,0.1851,0.2314,0,208555000000,0.37,0.0044
"ELPL4","AES ELETROPAULO",15.98,3.16,0.58,0.158,0,0.111,-1.04,0.98,-0.2,3.21,2.45,0.1619,0.0501,0.69,0.1282,0.1836,0,5440950000,1.37,0.0594
"EUCA4","EUCATEX",13.84,3.26,0.5,0.463,0.0665,0.286,1.54,3.37,-6.14,4.81,2.85,0.1373,0.1423,1.97,0.0964,0.1524,745191,2584630000,0.32,0.1242
"RNEW11","RENOVA",3,3.26,0.28,1.142,0,0.081,-0.71,2.14,-0.13,10.95,5.91,0.5335,0.3499,0.42,0.0402,0.0865,44732.7,883600000,1.31,0.4376
"RNEW4","RENOVA",1,3.26,0.28,1.142,0,0.081,-0.71,2.14,-0.13,10.95,5.91,0.5335,0.3499,0.42,0.0402,0.0865,374631,883600000,1.31,0.4376
"STBP11","SBPAR",14.4,3.27,1.08,0.895,0,0.358,1.23,2.1,-1.4,2.22,1.85,0.4254,0.2737,3.36,0.2702,0.3305,0,2301870000,1.11,0.2991
"BGIP3","BANESE",26,3.27,0.63,0,0.0809,0,0,0,0,0,0,0,0,0,0,0.1929,1775.86,764112000,0,0.0284
"RNEW3","RENOVA",1.03,3.36,0.29,1.176,0,0.083,-0.73,2.2,-0.13,11.02,5.94,0.5335,0.3499,0.42,0.0402,0.0865,170184,883600000,1.31,0.4376
"TPIS3","TRIUNFO PARTICIPACOES SA",6.65,3.44,0.31,0.224,0,0.106,-1.29,0.86,-0.18,4.77,3.03,0.259,0.066,0.45,0.1311,0.0902,558999,943308000,1.47,0.0473
"CAMB4","PENALTY",6.25,3.54,0.93,0.581,0,0.664,2.24,2.68,2.98,2.23,1.97,0.2167,0.1639,2.38,0.3034,0.2633,0,283139000,0.01,0.3551
"BOBR3","BOMBRIL SA",1,3.57,275.96,0.169,0,0.283,-15.43,1.28,-0.61,2.56,2.26,0.1324,0.0473,0.97,0.3333,77.215,0,944000,400.27,0.1055
"CEDO4","CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA",23,3.62,0.93,0.228,0,0.255,2.04,1.24,-0.97,3.26,2.89,0.183,0.0629,1.37,0.2266,0.2552,14294.9,248620000,1.53,0.1436
"CEDO3","CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA",23.01,3.63,0.93,0.228,0,0.256,2.04,1.24,-0.97,3.26,2.89,0.183,0.0629,1.37,0.2266,0.2552,13069,248620000,1.53,0.1436
"BRAP3","BRADESPAR S/A",16.66,3.63,0.74,0,0.1136,0.734,14.58,-286.35,14.65,-261.95,-261.95,0,0,5.11,-0.0027,0.2047,1635180,8808160000,0,0
"HAGA4","HAGA",1.3,3.64,-0.3,0.528,0,0.235,0.46,-10.8,-0.26,6.16,26.15,-0.0489,0.145,2.34,-0.0744,-0.0828,23643.7,-51269500,-0.4,-0.0148
"PTPA3","PETROPAR SA",76.5,3.69,1.14,0.505,0,0.375,2.28,3.63,-1.27,7.06,5.33,0.1393,0.1369,1.79,0.1327,0.3085,0,1201690000,1.59,0.1808
"BAZA3","BANCO DA AMAZONIA S.A.",87.37,3.76,0.72,0,0.0756,0,0,0,0,0,0,0,0,0,0,0.1917,130937,6804740000,0,0.1648
"EUCA3","EUCATEX",16,3.76,0.57,0.536,0.0523,0.33,1.78,3.9,-7.09,5.34,3.17,0.1373,0.1423,1.97,0.0964,0.1524,7046.98,2584630000,0.32,0.1242
"PTPA4","PETROPAR SA",80,3.86,1.19,0.528,0,0.392,2.38,3.79,-1.33,7.23,5.45,0.1393,0.1369,1.79,0.1327,0.3085,0,1201690000,1.59,0.1808
"BRAP4","BRADESPAR S/A",17.78,3.88,0.79,0,0.1171,0.784,15.56,-305.6,15.63,-281.2,-281.2,0,0,5.11,-0.0027,0.2047,97723900,8808160000,0,0
"REDE4","REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.",2.9,3.92,1.49,0.353,0,0.205,8.91,1.49,-0.39,4.3,3.56,0.2366,0.1251,1.09,0.1614,0.3801,0,4108030000,3.51,0.1063
"PINE4","Pine",4.46,3.94,0.85,0,0.1272,0,0,0,0,0,0,0,0,0,0,0.2168,1179940,1168580000,0,0.8998
"PINE3","Pine",4.48,3.96,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.2168,34115.8,1168580000,0,0.8998
"VINE3","VICUNHA TEXTIL SA",17.2,4.04,0.65,0.577,0,0.34,1.38,4.52,7.6,7.4,5.54,0.1276,0.1442,1.91,0.0862,0.1614,0,1118520000,0.6,0.0221
"HETA4","HERCULES S/A",6.44,4.09,-0.01,0.79,0,0.225,-4.26,0.88,-0.01,88.25,88.25,0.893,0.193,0.84,0.2549,-0.0023,2340.88,-351178000,-0.92,0.3109
"BBAS3","BANCO DO BRASIL S.A.",25.26,4.09,0.81,0,0.0839,0,0,0,0,0,0,0,0,0,0,0.199,463662000,177681000000,0,0.2865
"DAYC4","Daycoval",8.9,4.12,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.1733,0,3009030000,0,0.0815
"VINE5","VICUNHA TEXTIL SA",17.64,4.14,0.67,0.592,0,0.349,1.41,4.64,7.8,7.52,5.63,0.1276,0.1442,1.91,0.0862,0.1614,0,1118520000,0.6,0.0221
"CMIG4","CEMIG",11.59,4.14,1.18,0.859,0.1102,0.526,48.98,4.47,-1.78,5.49,4.63,0.1921,0.2074,1.04,0.1393,0.2853,140009000,28060000000,0.5,0.1101
"CSRN3","COSERN",13.6,4.16,1.51,0.622,0.1892,0.387,4.64,2.42,-0.76,5.17,4.35,0.2576,0.1495,1.55,0.1815,0.3626,0,1514000000,1.99,0.0295
"HBRE3","HBR REALTY",4.14,4.34,0.21,2.703,0,0.088,2.64,0.99,-0.26,4.04,4,2.7265,1.4675,1.51,0.0921,0.0494,2477100,1993010000,0.73,0.2444
"EALT3","ELECTRO AÇO ALTONA S/A",13.12,4.34,1.06,0.534,0.0352,0.479,7.6,3.55,-4.71,4.8,3.74,0.1504,0.123,1.17,0.146,0.2431,56003.8,279592000,0.42,0.2075
"CLSC3","CELESC",76,4.35,0.87,0.281,0.0363,0.218,2.91,2.57,-0.5,5.2,4.02,0.1092,0.0646,1.31,0.1022,0.1994,12205.3,3382980000,1.28,0.0409
"HBOR3","Helbor",1.75,4.39,0.16,0.179,0.052,0.036,0.13,1.1,-1.86,9.46,8.24,0.1619,0.1279,1.97,0.0346,0.0373,970587,1429510000,1.4,0.0294
"EALT4","ELECTRO AÇO ALTONA S/A",13.31,4.41,1.07,0.542,0.0382,0.486,7.71,3.6,-4.78,4.85,3.78,0.1504,0.123,1.17,0.146,0.2431,245503,279592000,0.42,0.2075
"BNBR3","BANCO DO NORDESTE",99.82,4.6,0.73,0,0.0531,0,0,0,0,0,0,0,0,0,0,0.1578,10241,13559400000,0,0.1755
"CSRN5","COSERN",15.1,4.62,1.68,0.691,0.1875,0.429,5.15,2.68,-0.84,5.44,4.58,0.2576,0.1495,1.55,0.1815,0.3626,0,1514000000,1.99,0.0295
"VCPA4","Fibria",26.01,4.72,1.02,0.789,0,0.353,3.76,2.01,-1,4.05,2.99,0.3918,0.1675,1.46,0.2295,0.2157,0,14149000000,1.46,0.2271
"BPAR3","BANPARÁ S.A.",182.07,4.72,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0.1764,0,2081070000,0,0.0885
"BRSR6","BANRISUL S/A",10.82,4.73,0.43,0,0.0508,0,0,0,0,0,0,0,0,0,0,0.0912,12165000,10254100000,0,0.0755
"CSRN6","COSERN",15.5,4.75,1.72,0.709,0.1826,0.441,5.28,2.75,-0.87,5.51,4.63,0.2576,0.1495,1.55,0.1815,0.3626,0,1514000000,1.99,0.0295
"CLSC4","CELESC",83.03,4.75,0.95,0.307,0.0365,0.239,3.18,2.81,-0.55,5.44,4.2,0.1092,0.0646,1.31,0.1022,0.1994,190152,3382980000,1.28,0.0409
"JHSF3","JHSF Part",4.36,4.8,0.56,1.902,0.0779,0.238,1.51,5.21,-1.11,10.06,9.04,0.3648,0.4322,1.92,0.0506,0.1173,14731900,5265410000,0.75,0.0746
"TRPL4","TRANSMISSÃO PAULISTA",24.2,4.82,0.81,2.235,0.0911,0.392,3.63,3.59,-1.16,5.63,5.58,0.6223,0.4717,2.98,0.117,0.1677,52305900,19724700000,0.59,0.1383
"SCAR3","SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.",21,4.86,0.73,1.08,0.083,0.403,2.7,2.94,-1.73,5.71,5.11,0.3676,0.2209,3.47,0.1432,0.1495,340776,1670550000,0.76,0.3738
"FRAS4","FRAS-LE S.A.",5.79,4.86,0.76,0.434,0,0.353,1.02,3.17,3.85,3.8,2.95,0.1369,0.0927,2.26,0.1576,0.1571,0,2046740000,0.56,0.2377
"CPFP4","CPFL - PIRATININGA",44,4.9,3.41,0.403,0,0.302,-18.33,2.19,-0.48,5.85,5.08,0.184,0.0822,0.94,0.159,0.6952,0,685878000,6.23,0.0689
"EQMA3B","CEMAR",23.1,4.99,0.94,0.617,0.103,0.381,31.04,2.76,-1.07,4.87,4.04,0.2232,0.1237,1.05,0.1568,0.1885,304872,4032650000,0.88,0.1087
"TKNO4","TEKNO",80,5.04,0.76,0.804,0.0683,0.59,1.48,5.13,1.61,3.14,2.75,0.1567,0.1594,3.12,0.1754,0.1505,776.19,310829000,0.01,0.1035
"SAPR3","SANEPAR",5.04,5.09,0.72,1.125,0.0502,0.378,5.38,3.24,-1.21,5.27,4.29,0.3478,0.2212,1.75,0.1299,0.1418,912723,10557300000,0.61,0.0863
"BRSR3","BANRISUL S/A",11.87,5.19,0.47,0,0.0463,0,0,0,0,0,0,0,0,0,0,0.0912,108625,10254100000,0,0.0755
"ABCB4","ABC Brasil",20.36,5.19,0.78,0,0.0738,0,0,0,0,0,0,0,0,0,0,0.1505,12507000,6378310000,0,1.3658
"ECOR3","ECORODOVIAS",6.56,5.19,1.31,0.469,0.0296,0.159,-4.05,1.3,-0.24,5.62,4.45,0.3621,0.0929,0.83,0.1489,0.2513,23322700,3499960000,5.71,0.2654
"MDNE3","MOURA DUBEUX",14.7,5.2,0.8,0.84,0.0442,0.313,1.07,4.53,-2.13,4.77,4.6,0.1854,0.1615,2.71,0.0799,0.1546,9876440,1553810000,0.31,0.3506
"SAPR4","SANEPAR",5.16,5.21,0.74,1.152,0.0539,0.387,5.51,3.31,-1.24,5.34,4.35,0.3478,0.2212,1.75,0.1299,0.1418,7543510,10557300000,0.61,0.0863
"BALM4","BAUMER",10.58,5.23,0.64,0.581,0.0734,0.385,0.82,3.95,1.17,2.03,1.7,0.147,0.0813,2.82,0.1387,0.1216,5196,163039000,0.11,0.0603
"SAPR11","SANEPAR",25.92,5.23,0.74,1.157,0.0527,0.389,5.53,3.33,-1.25,5.36,4.36,0.3478,0.2212,1.75,0.1299,0.1418,27984500,10557300000,0.61,0.0863
"ALLD3","ALLIED",8.66,5.24,0.53,0.146,0.2333,0.238,0.84,6.27,2.37,8.08,5.67,0.0234,0.028,1.76,0.0632,0.1019,574154,1526620000,0.36,-0.0027
"BMGB4","BANCO BMG",4,5.24,0.55,0,0.1469,0,0,0,0,0,0,0,0,0,0,0.1045,2776110,4257730000,0,-0.0542
"CMIG3","CEMIG",14.81,5.29,1.51,1.098,0.0862,0.673,62.58,5.72,-2.27,6.73,5.68,0.1921,0.2074,1.04,0.1393,0.2853,2670080,28060000000,0.5,0.1101
"TECN3","TECHNOS",5.3,5.31,0.84,0.908,0.031,0.49,0.96,5.36,1.95,5.09,5.92,0.1693,0.1709,4.17,0.1262,0.1582,707351,404134000,0.26,0.1087
"CEEB5","COELBA",35.7,5.35,1.34,0.601,0.079,0.323,-5.89,2.35,-0.56,5.75,4.66,0.2556,0.1122,0.76,0.1479,0.2513,1791.48,6957000000,2.06,0.0436
"ETER4","ETERNIT",9.85,5.36,0.77,0.526,0,0.466,2.09,11.69,10.64,13.73,7.72,0.045,0.0981,2.05,0.0424,0.143,0,794181000,0.16,0.1603
"WIZC3","WIZ CO",6.05,5.38,1.61,0.766,0.0407,0.387,-6.21,1.51,-1.36,1.65,1.37,0.5082,0.2455,0.77,0.3137,0.2999,2247060,599193000,0.57,0.1302
"SUZB6","Suzano Papel",17.88,5.41,0.55,0.518,0,0.148,1.17,1.72,-0.3,7.09,4.37,0.3015,0.0965,2.17,0.1005,0.1008,0,41470800000,2.12,0.0981
"VALE3","VALE",57.62,5.42,1.25,1.239,0.0839,0.54,-34.96,3.29,-1.36,3.94,3.28,0.3769,0.2287,0.91,0.1851,0.2314,1464560000,208555000000,0.37,0.0044
"DEXP3","DEXXOS PAR",8.15,5.45,0.93,0.511,0.0539,0.588,1.27,5.87,2.18,5.03,4.16,0.0871,0.1031,3.61,0.1501,0.1716,667614,952856000,0.28,0.159
"LAVV3","LAVVI",8.49,5.45,1.18,1.378,0.1168,0.622,0.98,6.63,1.57,6.3,6.27,0.2077,0.2657,4.83,0.1207,0.2156,5592010,1441380000,0.32,0.2474
"DEXP4","DEXXOS PAR",8.2,5.48,0.94,0.514,0.0566,0.592,1.28,5.9,2.19,5.06,4.19,0.0871,0.1031,3.61,0.1501,0.1716,38150.2,952856000,0.28,0.159
"BMEB3","BANCO MERCANTIL DO BRASIL S/A",37,5.56,2,0,0.0457,0,0,0,0,0,0,0,0,0,0,0.3591,94877.1,1942290000,0,0.2178
"VLID3","VALID",24.22,5.61,1.17,0.895,0.0795,0.702,2.04,4.65,5.14,4.78,3.8,0.1922,0.1591,2.87,0.2016,0.2092,11628300,1689020000,0.36,0.0164
"CGAS3","COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS",120.04,5.64,16,1.047,0.1684,1.034,11.35,5.75,-1.8,8.51,6.91,0.1819,0.1856,1.34,0.2294,2.8377,11127.7,994053000,9.84,0.1713
"BPIA3","BEP",6.1,5.64,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0.1884,0,77395000,0,0.1341
"DSUL3","DATASUL",7.95,5.65,0.97,0.879,0,0.721,1.93,2.37,2.7,1.27,1.27,0.3713,0.1602,3.5,0.4891,0.1725,0,236447000,0.01,0.3669
"CEEB3","COELBA",37.8,5.67,1.42,0.636,0.0746,0.342,-6.24,2.49,-0.59,5.89,4.77,0.2556,0.1122,0.76,0.1479,0.2513,25321.9,6957000000,2.06,0.0436
"RNPT4","RENNER PARTICIPAÇÕES S/A",31.81,5.74,0.39,0.467,0,0.379,57.01,56.1,57.01,56.05,56.05,0.0083,0.0813,1.38,0.0068,0.0672,0,63944000,0,0.0485
"RNPT3","RENNER PARTICIPAÇÕES S/A",31.87,5.75,0.39,0.468,0,0.38,57.12,56.21,57.12,56.15,56.15,0.0083,0.0813,1.38,0.0068,0.0672,0,63944000,0,0.0485
"CYRE3","CYRELA BRAZIL REALTY",20.41,5.83,0.91,1.138,0.0456,0.417,1.04,6.62,5.95,8.59,8.16,0.1718,0.2137,3.45,0.0757,0.1565,127541000,8944690000,0.61,0.1541
"CAML3","CAMIL",7.44,5.83,0.76,0.22,0.0394,0.216,0.65,3.49,-2.61,8.69,6.42,0.0631,0.0377,2.11,0.0902,0.1298,4130720,3440300000,1.9,0.1536
"PETR4","PETROBRAS",37.91,5.84,1.26,0.982,0.1317,0.459,-42.77,2.2,-0.96,3.28,2.5,0.4464,0.169,0.94,0.2316,0.2151,1121470000,393655000000,0.82,0.1688
"CGRA3","GRAZZIOTIN",25.12,5.86,0.56,0.733,0.1004,0.411,1.48,6.46,2.48,4.3,3.08,0.1135,0.1252,2.8,0.0815,0.0958,37406.3,934112000,0,0.1179
"CGRA4","GRAZZIOTIN",25.27,5.89,0.56,0.738,0.0998,0.414,1.49,6.5,2.5,4.34,3.1,0.1135,0.1252,2.8,0.0815,0.0958,112978,934112000,0,0.1179
"ATOM3","ATOMPAR",4.76,5.89,3.07,3.67,0,2.196,7.19,42.73,17.86,39.96,28.59,0.0859,0.6585,6.84,0.0604,0.5207,435151,36928000,0,-0.0008
"BMEB4","BANCO MERCANTIL DO BRASIL S/A",39.24,5.9,2.12,0,0.0474,0,0,0,0,0,0,0,0,0,0,0.3591,1284490,1942290000,0,0.2178
"EQPA3","EQTL PARA",5.56,5.92,2.53,1.145,0.1367,0.718,6.32,4.1,-2.1,5.03,4.41,0.2788,0.1933,1.43,0.2341,0.4267,34142.5,4861470000,1.21,0.17
"ELPL6","AES ELETROPAULO",30.2,5.97,1.1,0.299,0,0.21,-1.96,1.85,-0.37,4.08,3.11,0.1619,0.0501,0.69,0.1282,0.1836,0,5440950000,1.37,0.0594
"LOGG3","LOG COM PROP",21.72,6.01,0.51,9.026,0.0373,0.285,4.97,12.82,-1.11,23.24,22.45,0.7039,1.502,1.45,0.0239,0.0854,7941830,3715340000,0.53,0.1385
"CGAS5","COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS",128.08,6.02,17.07,1.117,0.1736,1.103,12.11,6.14,-1.92,8.89,7.23,0.1819,0.1856,1.34,0.2294,2.8377,100179,994053000,9.84,0.1713
"ELPL5","AES ELETROPAULO",30.5,6.03,1.11,0.302,0,0.212,-1.98,1.87,-0.37,4.1,3.12,0.1619,0.0501,0.69,0.1282,0.1836,0,5440950000,1.37,0.0594
"SBFG3","GRUPO SBF",13.05,6.03,1.06,0.448,0.0133,0.377,1.72,5.13,-3.62,8.63,5.2,0.0873,0.0742,1.68,0.0935,0.1765,28791500,2990420000,0.98,0.264
"NUTR3","NUTRIPLANT",3.49,6.06,1.14,0.245,0,0.391,1.28,3.49,5.49,4.14,3.89,0.0702,0.0404,1.72,0.137,0.1882,14554.8,40524000,0.31,0.2641
"TIET11","AES TIETE E",17.44,6.09,3.13,3.01,0,0.638,1434.52,5.02,-1.05,8.78,6.62,0.5993,0.4991,1,0.1397,0.5145,0,2222740000,2.67,0.0776
"TIET3","AES TIETE E",3.49,6.09,3.13,3.012,0,0.638,1435.34,5.03,-1.05,8.78,6.63,0.5993,0.4991,1,0.1397,0.5145,0,2222740000,2.67,0.0776
"TRPL3","TRANSMISSÃO PAULISTA",30.75,6.12,1.03,2.84,0.0717,0.498,4.61,4.56,-1.47,6.6,6.55,0.6223,0.4717,2.98,0.117,0.1677,58943.4,19724700000,0.59,0.1383
"TIET4","AES TIETE E",3.51,6.13,3.15,3.029,0,0.642,1443.57,5.06,-1.05,8.81,6.65,0.5993,0.4991,1,0.1397,0.5145,0,2222740000,2.67,0.0776
"LEVE3","MAHLE METAL LEVE",27.1,6.28,3.31,0.863,0.0863,1.122,3.24,4.56,-67.68,5.21,4.63,0.1893,0.1374,2.16,0.3391,0.5272,11289600,1109300000,0.92,0.1679
"NEOE3","NEOENERGIA",19.45,6.29,0.73,0.503,0.0426,0.222,8.26,2.33,-0.47,6.58,5.15,0.2157,0.0812,1.14,0.1071,0.1154,25183600,32534000000,1.56,0.108
"PETR3","PETROBRAS",41.09,6.33,1.36,1.064,0.1215,0.497,-46.36,2.38,-1.04,3.47,2.65,0.4464,0.169,0.94,0.2316,0.2151,326752000,393655000000,0.82,0.1688
"BALM3","BAUMER",12.88,6.37,0.77,0.707,0.0603,0.469,1,4.81,1.42,2.89,2.42,0.147,0.0813,2.82,0.1387,0.1216,1818.86,163039000,0.11,0.0603
"CAMB3","PENALTY",11.25,6.38,1.68,1.046,0.0664,1.195,4.03,4.82,5.37,4.37,3.87,0.2167,0.1639,2.38,0.3034,0.2633,452336,283139000,0.01,0.3551
"SUZB5","Suzano Papel",21.13,6.39,0.64,0.613,0,0.174,1.38,2.03,-0.35,7.41,4.56,0.3015,0.0965,2.17,0.1005,0.1008,0,41470800000,2.12,0.0981
